ADAL,1
ADFL,2
ADLL,2
AFDL,2
AIAL,4
AIML,4
AINL,2
AIYL,2
ALA,4
ALNL,0
AQR,1
ASEL,2
ASGL,4
ASHL,1
ASIL,2
ASJL,4
ASKL,4
AUAL,2
AVBL,1
AVFL,4
AVHL,1
AVJL,1
AVKL,0
AVL,0
AVM,1
AWAL,2
AWBL,2
AWCL,2
BDUL,1
DVA,0
DVC,0
FLPL,1
PVCL,1
PVPL,1
PVQL,4
PVT,0
RID,2
RIFL,1
RIGL,0
RIPL,3
RIVL,0
RMDL,0
RMEL,3
SAADL,0
SAAVL,0
SDQL,0
SIADL,0
SIBDL,0
SIBVL,0
SMBDL,0
SMDDL,0
SMDVL,0
URADL,3
URAVL,3
URBL,0
