RIBL,AVEL,1,JSH017,-0.021825396825396824,0
RIBL,AVEL,1,JSH020,-0.011451247165532877,0
RIBL,AVEL,1,JSH021,-0.007993197278911561,0
RIBL,AVEL,1,JSH024,0.0023809523809523864,0
RIBL,AVEL,1,JSH024,0.0023809523809523864,0
RIBL,AVEL,1,JSH024,0.0023809523809523864,0
RIBL,AVEL,1,JSH026,0.009297052154195011,0
RIBL,AVEL,1,JSH027,0.012755102040816334,0
RIBL,AVEL,1,JSH027,0.012755102040816334,0
RIBL,AVEL,1,JSH030,0.023129251700680274,0
RIBL,AVEL,1,JSH031,0.026587301587301597,0
RIBL,AVEL,1,JSH031,0.026587301587301597,0
RIBL,AVEL,1,JSH032,0.030045351473922906,0
RIBL,AVEL,1,JSH033,0.03350340136054423,0
RIBL,AVEL,1,JSH033,0.03350340136054423,0
RIBL,AVEL,1,JSH034,0.036961451247165523,0
RIBL,AVEL,1,JSH036,0.043877551020408155,0
RIBL,AVEL,1,JSH037,0.04733560090702948,0
RIBL,AVEL,1,JSH039,0.05425170068027211,0
RIBL,AVEL,1,JSH043,0.06808390022675737,0
RIBL,AVEL,1,JSH043,0.06808390022675737,0
RIBL,AVEL,1,JSH044,0.07154195011337869,0
RIBL,AVEL,1,JSH045,0.07499999999999998,0
RIBL,AVEL,1,JSH045,0.07499999999999998,0
RIBL,AVEL,1,JSH048,0.08537414965986395,0
RIBL,AVEL,1,JSH048,0.08537414965986395,0
RIBL,AVEL,1,JSH049,0.08883219954648525,0
RIBL,AVEL,1,JSH052,0.09920634920634919,0
RIBL,AVEL,1,JSH055,0.10958049886621316,0
RIBL,AVEL,1,JSH056,0.11303854875283445,0
RIBL,AVEL,1,JSH059,0.12341269841269842,0
RIBL,AVEL,1,JSH059,0.12341269841269842,0
RIBL,AVEL,1,JSH060,0.1268707482993197,0
RIBL,AVEL,1,JSH064,0.14070294784580498,0
RIBL,AVEL,1,JSH064,0.14070294784580498,0
RIBL,AVEL,1,JSH065,0.1441609977324263,0
RIBL,AVEL,1,JSH066,0.14761904761904762,0
RIBL,AVEL,1,JSH067,0.15107709750566894,0
RIBL,AVEL,1,JSH068,0.1545351473922902,0
RIBL,AVEL,1,JSH069,0.15799319727891156,0
RIBL,AVEL,1,JSH072,0.16836734693877548,0
RIBL,AVEL,1,JSH076,0.18219954648526074,0
RIBL,AVEL,1,JSH076,0.18219954648526074,0
RIBL,AVEL,1,JSH080,0.196031746031746,0
RIBL,AVEL,1,JSH080,0.196031746031746,0
RIBL,AVEL,1,JSH080,0.196031746031746,0
RIBL,AVEL,1,JSH081,0.19948979591836732,0
RIBL,AVEL,1,JSH081,0.19948979591836732,0
RIBL,AVEL,1,JSH084,0.20986394557823126,0
RIBL,AVEL,1,JSH084,0.20986394557823126,0
RIBL,AVEL,1,JSH085,0.21332199546485262,0
RIBL,AVEL,1,JSH085,0.21332199546485262,0
RIBL,AVEL,1,JSH089,0.22715419501133785,0
RIBL,AVEL,1,JSH091,0.2340702947845805,0
RIBL,AVEL,1,JSH092,0.2375283446712018,0
RIBL,AVEL,1,JSH093,0.24098639455782314,0
RIBL,AVEL,1,JSH094,0.24444444444444444,0
RIBL,AVEL,1,JSH094,0.24444444444444444,0
RIBL,AVEL,1,JSH099,0.26173469387755105,0
RIBL,AVEL,1,JSH100,0.26519274376417235,0
RIBL,AVEL,1,JSH102,0.272108843537415,0
RIBL,AVEL,1,JSH103,0.27556689342403634,0
RIBL,AVEL,1,JSH103,0.27556689342403634,0
RIBL,AVEL,1,JSH107,0.2893990929705216,0
RIBL,AVEL,1,JSH107,0.2893990929705216,0
RIBL,AVEL,1,JSH115,0.3170634920634921,0
RIBL,AVEL,1,JSH116,0.3205215419501134,0
RIBL,AVEL,1,JSH119,0.33089569160997734,0
RIBL,AVEL,1,JSH124,0.3481859410430839,0
RIBL,AVEL,1,JSH125,0.3516439909297053,0
RIBL,AVEL,1,JSH126,0.35510204081632657,0
RIBL,AVEL,1,JSH127,0.35856009070294786,0
RIBL,AVEL,1,JSH132,0.37585034013605445,0
RIBL,AVEL,1,JSH133,0.37930839002267575,0
RIBL,AVEL,1,JSH134,0.3827664399092971,0
RIBL,AVEL,1,JSH137,0.393140589569161,0
RIBL,AVEL,1,JSH138,0.39659863945578233,0
RIBL,AVEL,1,JSH140,0.4035147392290249,0
RIBL,AVEL,1,JSH151,0.4415532879818595,0
RIBL,AVEL,1,JSH153,0.448469387755102,0
RIBL,AVEL,1,JSH155,0.4553854875283447,0
RIBL,AVEL,1,JSH156,0.45884353741496603,0
RIBL,AVEL,1,JSH156,0.45884353741496603,0
RIBL,AVEL,1,JSH169,0.503798185941043,0
RIBL,AVEL,1,JSH170,0.5072562358276643,0
RIBL,AVEL,1,JSH170,0.5072562358276643,0
RIBL,AVEL,1,JSH177,0.5424603174603173,0
RIBL,AVEL,1,JSH182,0.5742063492063492,0
RIBL,AVEL,1,JSH183,0.5805555555555555,0
RIBL,AVEL,1,JSH189,0.6186507936507937,0
RIBL,AVEL,1,JSH189,0.6186507936507937,0
RIBL,AVEL,1,JSH191,0.6285714285714286,0
RIBL,AVEL,1,JSH191,0.6285714285714286,0
RIBL,AVEL,1,JSH193,0.6357142857142857,0
RIBL,AVEL,1,JSH203,0.6714285714285714,0
RIBL,AVEL,1,JSH204,0.6749999999999999,0
RIBL,AVEL,1,JSH204,0.6749999999999999,0
RIBL,AVEL,1,JSH207,0.6857142857142856,0
RIBL,AVEL,1,JSH208,0.6892857142857143,0
RIBL,AVEL,1,JSH210,0.6964285714285714,0
RIBL,AVEL,1,JSH216,0.7178571428571427,0
RIBL,AVEL,1,JSH217,0.7214285714285714,0
RIBL,AVEL,1,JSH220,0.7321428571428571,0
RIBL,AVEL,1,JSH222,0.7392857142857142,0
RIBL,AVEL,1,JSH222,0.7392857142857142,0
RIBL,AVEL,1,JSH233,0.7785714285714285,0
RIBL,AVEL,1,JSH234,0.7821428571428571,0
RIBL,AVEL,1,JSH235,0.7857142857142857,0
RIBL,AVEL,1,JSH236,0.7892857142857143,0
RIBL,AVEL,1,JSH239,0.7999999999999999,0
RIBL,AVEL,1,JSH240,0.8035714285714285,0
RIBL,AVEL,1,JSH241,0.807142857142857,0
RIBL,AVEL,1,JSH242,0.8107142857142856,0
RIBL,AVEL,1,JSH249,0.8357142857142856,0
RIBL,AVEL,1,JSH249,0.8357142857142856,0
RIBL,AVEL,1,JSH252,0.8464285714285714,0
RIBL,AVEL,1,JSH254,0.8535714285714285,0
RIBL,AVEL,1,JSH255,0.8571428571428571,0
RIBL,AVEL,1,JSH258,0.8678571428571428,0
RIBL,AVEL,1,JSH261,0.8785714285714286,0
RIBL,AVEL,1,JSH265,0.8928571428571428,0
RIBL,AVEL,1,JSH268,0.9035714285714285,0
RIBL,AVEL,1,JSH269,0.907142857142857,0
RIBL,AVEL,1,JSH270,0.9107142857142857,0
RIBL,AVEL,1,JSH270,0.9107142857142857,0
RIBL,AVEL,1,JSH275,0.9285714285714285,0
RIBL,AVEL,1,JSH278,0.9392857142857142,0
RIBL,AVEL,1,JSH279,0.9428571428571428,0
RIBL,AVEL,1,JSH283,0.9571428571428571,0
RIBL,AVEL,1,JSH285,0.9642857142857142,0
RIBL,AVEL,1,JSH288,0.9749999999999999,0
RIBL,AVEL,1,JSH294,0.9964285714285714,0
RIBL,AVEL,1,JSH294,0.9964285714285714,0
RIBL,AVEL,1,JSH296,1.0035714285714286,0
RIBL,AVEL,1,JSH301,1.0214285714285714,0
RIBL,AVEL,1,JSH303,1.0285714285714285,0
RIBL,AVEL,1,JSH304,1.032142857142857,0
RIBL,AVEL,1,JSH305,1.0357142857142856,0
RIBL,AVEL,1,JSH306,1.0392857142857141,0
RIBL,AVEL,1,JSH307,1.0428571428571427,0
RIBL,AVEL,1,JSH309,1.05,0
RIBL,AVEL,1,JSH309,1.05,0
RIBL,AVEL,1,JSH310,1.0535714285714286,0
RIBL,AVEL,1,JSH310,1.0535714285714286,0
RIBL,AVEL,1,JSH310,1.0535714285714286,0
RIBL,AVEL,1,JSH311,1.0571428571428572,0
RIBL,AVEL,1,JSH311,1.0571428571428572,0
RIBL,AVEL,1,JSH311,1.0571428571428572,0
RIBL,AVEL,1,JSH311,1.0571428571428572,0
RIBL,AVEL,1,JSH312,1.0607142857142857,0
RIBL,AVEL,1,JSH313,1.0642857142857143,0
RIBL,AVEL,1,JSH313,1.0642857142857143,0
RIBL,AVEL,1,JSH313,1.0642857142857143,0
RIBL,AVEL,1,JSH315,1.0714285714285714,0
RIBL,AVEL,1,JSH315,1.0714285714285714,0
RIBL,AVEL,1,JSH315,1.0714285714285714,0
RIBL,AVEL,1,JSH315,1.0714285714285714,0
RIBL,AVEL,1,JSH317,1.0785714285714285,0
RIBL,AVEL,1,JSH318,1.082142857142857,0
RIBL,AVEL,1,JSH320,1.0892857142857142,0
RIBL,AVEL,1,JSH321,1.0928571428571427,0
RIBL,AVEL,1,JSH324,1.1035714285714284,0
RIBL,AVEL,1,JSH324,1.1035714285714284,0
RIBL,AVEL,1,JSH326,1.1107142857142855,0
RIBL,AVEL,1,JSH326,1.1107142857142855,0
RIBL,AVEL,1,JSH328,1.1178571428571429,0
RIBL,AVEL,1,JSH329,1.1214285714285714,0
RIBL,AVEL,1,JSH331,1.1285714285714286,0
RIBL,AVEL,1,JSH334,1.1392857142857142,0
RIBL,AVEL,1,JSH334,1.1392857142857142,0
RIBL,AVEL,1,JSH335,1.1428571428571428,0
RIBL,AVEL,1,JSH335,1.1428571428571428,0
RIBL,AVEL,1,JSH336,1.1464285714285714,0
RIBL,AVEL,1,JSH338,1.1535714285714285,0
RIBL,AVEL,1,JSH340,1.1607142857142856,0
RIBL,AVEL,1,JSH340,1.1607142857142856,0
RIBL,AVEL,1,JSH340,1.1607142857142856,0
RIBL,AVEL,1,JSH340,1.1607142857142856,0
RIBL,AVEL,1,JSH342,1.1678571428571427,0
RIBL,AVEL,1,JSH343,1.1714285714285713,0
RIBL,AVEL,1,JSH343,1.1714285714285713,0
RIBL,AVEL,1,JSH349,1.1928571428571428,0
RIBL,AVEL,1,JSH350,1.1964285714285714,0
RIBL,AVEL,1,JSH352,1.2035714285714285,0
RIBL,AVEL,1,JSH353,1.207142857142857,0
RIBL,AVEL,1,JSH356,1.2178571428571427,0
RIBL,AVEL,1,JSH358,1.2249999999999999,0
RIBL,AVEL,1,JSH359,1.2285714285714284,0
RIBL,AVEL,1,JSH359,1.2285714285714284,0
RIBL,AVEL,1,JSH359,1.2285714285714284,0
RIBL,AVEL,1,JSH360,1.232142857142857,0
RIBL,AVEL,1,JSH361,1.2357142857142855,0
RIBL,AVEL,1,JSH361,1.2357142857142855,0
RIBL,AVEL,1,JSH361,1.2357142857142855,0
RIBL,AVEL,1,JSH363,1.2428571428571429,0
RIBL,AVEL,1,JSH364,1.2464285714285714,0
RIBL,AVEL,1,JSH365,1.25,0
RIBL,AVEL,1,JSH365,1.25,0
RIBL,AVEL,1,JSH365,1.25,0
RIBL,AVEL,1,JSH366,1.2535714285714286,0
RIBL,AVEL,1,JSH366,1.2535714285714286,0
RIBL,AVEL,1,JSH366,1.2535714285714286,0
RIBL,AVEL,1,JSH366,1.2535714285714286,0
RIBL,AVEL,1,JSH368,1.2607142857142857,0
RIBL,AVEL,1,JSH368,1.2607142857142857,0
RIBL,AVEL,1,JSH368,1.2607142857142857,0
RIBL,AVEL,1,JSH369,1.2642857142857142,0
RIBL,AVEL,1,JSH371,1.2714285714285714,0
RIBL,AVEL,1,JSH372,1.275,0
RIBL,AVEL,1,JSH372,1.275,0
RIBL,AVEL,1,JSH374,1.282142857142857,0
RIBL,AVEL,1,JSH374,1.282142857142857,0
RIBL,AVEL,1,JSH374,1.282142857142857,0
RIBL,AVEL,1,JSH375,1.2857142857142856,0
RIBL,AVEL,1,JSH375,1.2857142857142856,0
RIBL,AVEL,1,JSH375,1.2857142857142856,0
RIBL,AVEL,1,JSH376,1.2892857142857141,0
