ADER,RIGL,0,JSH314,1.0678571428571428,73
ADEL,RIGR,1,JSH314,1.0678571428571428,73
ADER,RIGL,0,JSH315,1.0714285714285714,73
ADEL,RIGR,1,JSH315,1.0714285714285714,73
ADER,RIGL,0,JSH319,1.0857142857142856,74
ADEL,RIGR,1,JSH319,1.0857142857142856,74
ADER,RIGL,0,JSH320,1.0892857142857142,74
ADEL,RIGR,1,JSH320,1.0892857142857142,74
ADER,RIGL,0,JSH323,1.0999999999999999,75
ADEL,RIGR,1,JSH323,1.0999999999999999,75
ADER,RIGL,0,JSH324,1.1035714285714284,75
ADEL,RIGR,1,JSH324,1.1035714285714284,75
ADER,RIGL,0,JSH325,1.107142857142857,75
ADEL,RIGR,1,JSH325,1.107142857142857,75
ADER,RIGL,0,JSH326,1.1107142857142855,75
ADEL,RIGR,1,JSH326,1.1107142857142855,75
ADER,RIGL,0,JSH327,1.1142857142857143,75
ADEL,RIGR,1,JSH327,1.1142857142857143,75
ADER,RIGL,0,JSH329,1.1214285714285714,76
ADEL,RIGR,1,JSH329,1.1214285714285714,76
ADER,RIGL,0,JSH330,1.125,76
ADEL,RIGR,1,JSH330,1.125,76
ADER,RIGL,0,JSH333,1.1357142857142857,77
ADEL,RIGR,1,JSH333,1.1357142857142857,77
ADER,RIGL,0,JSH334,1.1392857142857142,77
ADEL,RIGR,1,JSH334,1.1392857142857142,77
ADER,RIGL,0,JSH335,1.1428571428571428,77
ADEL,RIGR,1,JSH335,1.1428571428571428,77
ADER,RIGL,0,JSH336,1.1464285714285714,77
ADEL,RIGR,1,JSH336,1.1464285714285714,77
AWAL,AIZL,0,JSH302,1.025,78
AVBL,AVDL,1,JSH400,1.375,79
AVBL,AVJL,1,JSH400,1.375,79
AVJL,AVBL,1,JSH305,1.0357142857142856,80
AVJL,AVBL,1,JSH306,1.0392857142857141,80
AVJL,AVBL,1,JSH307,1.0428571428571427,80
AVJL,AVBL,1,JSH308,1.0464285714285713,80
AVJL,AVBL,1,JSH309,1.05,80
AVJL,AVBL,1,JSH310,1.0535714285714286,80
PVPL,AVHR,0,JSH364,1.2464285714285714,83
PVPR,AVHL,1,JSH364,1.2464285714285714,83
PVPL,AVAR,0,JSH364,1.2464285714285714,83
PVPR,AVAL,1,JSH364,1.2464285714285714,83
PVPL,AVHR,0,JSH365,1.25,83
PVPR,AVHL,1,JSH365,1.25,83
PVPL,AVAR,0,JSH365,1.25,83
PVPR,AVAL,1,JSH365,1.25,83
PVPL,AVHR,0,JSH366,1.2535714285714286,83
PVPR,AVHL,1,JSH366,1.2535714285714286,83
PVPL,AVAR,0,JSH366,1.2535714285714286,83
PVPR,AVAL,1,JSH366,1.2535714285714286,83
ADEL,ADER,0,JSH337,1.15,86
ADER,ADEL,1,JSH337,1.15,86
ADEL,RIGL,0,JSH337,1.15,86
ADEL,ADER,0,JSH338,1.1535714285714285,86
ADER,ADEL,1,JSH338,1.1535714285714285,86
ADEL,RIGL,0,JSH338,1.1535714285714285,86
ADEL,ADER,0,JSH339,1.157142857142857,86
ADER,ADEL,1,JSH339,1.157142857142857,86
ADEL,RIGL,0,JSH339,1.157142857142857,86
ADEL,ADER,0,JSH340,1.1607142857142856,86
ADER,ADEL,1,JSH340,1.1607142857142856,86
ADEL,RIGL,0,JSH340,1.1607142857142856,86
ADEL,ADER,0,JSH302,1.025,87
ADER,ADEL,1,JSH302,1.025,87
ADEL,RIGL,0,JSH302,1.025,87
ADEL,AVAR,0,JSH302,1.025,87
ADER,AVAL,1,JSH302,1.025,87
ADEL,RIGL,0,JSH302,1.025,88
ADEL,ADER,0,JSH302,1.025,88
ADER,ADEL,1,JSH302,1.025,88
ADEL,RIGL,0,JSH303,1.0285714285714285,88
ADEL,ADER,0,JSH303,1.0285714285714285,88
ADER,ADEL,1,JSH303,1.0285714285714285,88
ADEL,RIGL,0,JSH304,1.032142857142857,88
ADEL,ADER,0,JSH304,1.032142857142857,88
ADER,ADEL,1,JSH304,1.032142857142857,88
ADEL,RIGL,0,JSH300,1.0178571428571428,89
ADEL,AVAR,0,JSH300,1.0178571428571428,89
ADER,AVAL,1,JSH300,1.0178571428571428,89
ADEL,ADER,0,JSH300,1.0178571428571428,89
ADER,ADEL,1,JSH300,1.0178571428571428,89
ADEL,RIGL,0,JSH301,1.0214285714285714,89
ADEL,AVAR,0,JSH301,1.0214285714285714,89
ADER,AVAL,1,JSH301,1.0214285714285714,89
ADEL,ADER,0,JSH301,1.0214285714285714,89
ADER,ADEL,1,JSH301,1.0214285714285714,89
